,season,episode,character,line
0,8,10,,"810: ""Pre-School"""
1,8,10,Story Elements,"Trent Boyett • 
Miss Claridge • 
The 6th Graders"
2,8,10,Media,"Images • 
Script • 
Watch Episode"
