,season,episode,character,line
0,2,6,Announcer,"And now back to Huntin' and Killin'  with South Park's favorite hunters, Jimbo and Ned!"
1,2,6,Jimbo Kern,"Hi, I'm Jimbo Kern, and this here is Ned. Say hi, Ned."
2,2,6,Ned Gerblansky,"M-hi, Ned."
3,2,6,Jimbo Kern,"Arrgh-ha-ha-ha! Now, isn't that great?"
